companyID,employeeID,name,employeeNumber
4938,3916,ELEKS,1090
4939,1979,THINKPORT GMBH,2642
4940,2184,AVENGA,208
4941,744,INSTINCTOOLS,4104
4942,3010,COMSENSE TECHNOLOGIES,5116
4943,4045,FUTURE PROCESSING,2654
4944,3699,SOFTSERVE,5294
4945,150,FEXLE INC.,2901
4946,3155,THINKPORT GMBH,2009
4947,4606,COMMENCIS,1829
4948,2457,VRP CONSULTING,1656
4949,4717,UNICSOFT,2991
4950,2744,JELVIX,4119
4951,4819,JELVIX,1746
4952,2979,AVENGA,4162
4953,4359,UNICSOFT,302
4954,2153,SOFTSERVE,2415
4955,3311,AVENGA,4290
4956,3950,LEMLOCK,3177
4957,266,INSTINCTOOLS,2763
4958,2420,ADASTRA,2593
4959,636,JELVIX,5300
4960,3864,AVENGA,3193
4961,747,ITEORA GMBH,3249
4962,5433,COMSENSE TECHNOLOGIES,785
4963,5624,FUTURE PROCESSING,4285
4964,3617,FEXLE INC.,1204
4965,1815,COMMENCIS,4158
4966,3919,VRP CONSULTING,2929
4967,4512,PROMX,1570
4968,649,INSTINCTOOLS,3577
4969,980,ADASTRA,1671
4970,3152,LEMLOCK,931
4971,5687,THINKPORT GMBH,2996
4972,3016,SOFTSERVE,119
4973,2722,SOFTSERVE,2634
4974,2748,VRP CONSULTING,2500
4975,3861,JELVIX,3228
4976,725,JELVIX,4336
4977,1874,LEMLOCK,1420
4978,4600,THINKPORT GMBH,5043
4979,5621,FEXLE INC.,1853
4980,1403,SOFTSERVE,2780
4981,5318,ITEORA GMBH,4676
4982,1860,LEMLOCK,1268
4983,5703,VRP CONSULTING,5018
4984,129,INSTINCTOOLS,3331
4985,5208,COMSENSE TECHNOLOGIES,4426
4986,5543,JELVIX,4556
4987,2183,DATAART,551
4988,4507,ELEKS,2773
4989,2150,COMMENCIS,4513
4990,4378,PROMX,5185
4991,4598,UNICSOFT,2460
4992,910,INFOPULSE,4315
4993,3986,ITEORA GMBH,3391
4994,3470,COMMENCIS,3298
4995,3995,THINKPORT GMBH,794
4996,4388,ITEORA GMBH,2082
4997,4035,CIKLUM,5140
4998,4152,ELEKS,3920
4999,3506,COMMENCIS,1571
5000,729,ITEORA GMBH,1363
5001,152,SOFTSERVE,3570
5002,5219,JELVIX,5706
5003,2245,DATAART,1734
5004,1364,INFOPULSE,2112
5005,4257,DATAART,4650
5006,3806,VRP CONSULTING,4229
5007,1664,CIKLUM,1408
5008,1049,THINKPORT GMBH,4866
5009,3934,ADASTRA,5461
5010,2385,JELVIX,5307
5011,2613,VRP CONSULTING,192
5012,1872,PROMX,2953
5013,4250,ELEKS,607
5014,4596,PROMX,4244
5015,2750,COMMENCIS,4901
5016,3043,PROMX,1101
5017,787,IT SVIT,5583
5018,3119,PROMX,2459
5019,3115,AVENGA,2545
5020,1526,JELVIX,726
5021,3795,JELVIX,4277
5022,1715,THINKPORT GMBH,438
5023,5160,JELVIX,240
5024,2340,CIKLUM,3186
5025,692,FUTURE PROCESSING,3087
5026,5216,ELEKS,418
5027,1194,IT SVIT,3069
5028,4367,INSTINCTOOLS,548
5029,3242,THINKPORT GMBH,3992
5030,153,FUTURE PROCESSING,3374
5031,3396,INSTINCTOOLS,1772
5032,352,CIKLUM,5031
5033,4876,PROMX,2515
5034,1530,ELEKS,5382
5035,4702,SOFTSERVE,4486
5036,5168,CIKLUM,3772
5037,5432,PROMX,4550
5038,1050,COMMENCIS,4800
5039,2144,INSTINCTOOLS,4787
5040,3767,ADASTRA,320
5041,2339,UNICSOFT,5598
5042,4741,COMSENSE TECHNOLOGIES,3098
5043,5367,INFOPULSE,5676
5044,2574,INSTINCTOOLS,1349
5045,837,PROMX,2633
5046,3344,FEXLE INC.,665
5047,3314,DATAART,252
5048,5283,INSTINCTOOLS,5465
5049,2391,ITEORA GMBH,3954
5050,5298,LEMLOCK,4138
5051,1179,ADASTRA,4424
5052,3262,VRP CONSULTING,2810
5053,4461,COMMENCIS,4919
5054,5394,PROMX,942
5055,4406,SOFTSERVE,329
5056,2308,COMSENSE TECHNOLOGIES,5617
5057,1385,COMMENCIS,3841
5058,4001,SOFTSERVE,4250
5059,1222,IT SVIT,848
5060,3124,LEMLOCK,102
5061,1509,COMSENSE TECHNOLOGIES,1136
5062,1006,CIKLUM,3046
5063,2649,AVENGA,4487
5064,5162,UNICSOFT,2546
5065,5213,LEMLOCK,3339
5066,4216,VRP CONSULTING,3957
5067,2764,FUTURE PROCESSING,388
5068,3987,DATAART,4599
5069,5680,LEMLOCK,1227
5070,3191,JELVIX,2680
5071,4713,JELVIX,5365
5072,943,SOFTSERVE,3317
5073,4764,JELVIX,3781
5074,3033,FEXLE INC.,1796
5075,1842,FUTURE PROCESSING,2562
5076,332,COMMENCIS,4929
5077,923,IT SVIT,353
5078,1994,VRP CONSULTING,5480
5079,5522,ITEORA GMBH,1869
5080,5013,DATAART,440
5081,4314,PROMX,4982
5082,2131,AVENGA,643
5083,5590,FEXLE INC.,3498
5084,3582,CIKLUM,5453
5085,4999,INSTINCTOOLS,3168
5086,1208,UNICSOFT,4953
5087,732,ELEKS,375
5088,2829,AVENGA,454
5089,1146,INSTINCTOOLS,687
5090,2564,INSTINCTOOLS,3746
5091,2361,VRP CONSULTING,1586
5092,3988,INSTINCTOOLS,2919
5093,1558,VRP CONSULTING,4472
5094,1132,VRP CONSULTING,2584
5095,492,UNICSOFT,2309
5096,5678,LEMLOCK,350
5097,4244,JELVIX,2985
5098,5375,UNICSOFT,2511
5099,3959,ITEORA GMBH,4685
5100,5491,DATAART,2979
5101,5594,THINKPORT GMBH,3293
5102,3316,FEXLE INC.,1920
5103,5241,COMMENCIS,5679
5104,5007,PROMX,5537
5105,2064,DATAART,911
5106,1019,AVENGA,4708
5107,1417,INSTINCTOOLS,444
5108,5145,PROMX,927
5109,2767,ELEKS,1721
5110,5274,VRP CONSULTING,4081
5111,5474,THINKPORT GMBH,447
5112,112,SOFTSERVE,3509
5113,4162,JELVIX,1790
5114,2991,SOFTSERVE,1013
5115,3754,CIKLUM,259
5116,1080,ELEKS,1859
5117,3306,FUTURE PROCESSING,585
5118,4115,LEMLOCK,3980
5119,1082,COMMENCIS,3372
5120,752,ADASTRA,1801
5121,2186,INFOPULSE,5205
5122,3187,DATAART,1603
5123,5574,CIKLUM,2512
5124,115,JELVIX,291
5125,4108,INSTINCTOOLS,5393
5126,997,COMSENSE TECHNOLOGIES,2403
5127,357,INSTINCTOOLS,772
5128,4780,DATAART,557
5129,1428,SOFTSERVE,2632
5130,440,CIKLUM,3930
5131,522,COMSENSE TECHNOLOGIES,5120
5132,1361,VRP CONSULTING,3615
5133,1358,JELVIX,5405
5134,2425,CIKLUM,4461
5135,4749,INFOPULSE,3637
5136,3644,ADASTRA,3517
5137,5212,ADASTRA,1022
5138,3891,ITEORA GMBH,5191
5139,1620,INFOPULSE,901
5140,4977,FEXLE INC.,4239
5141,2815,ITEORA GMBH,3568
5142,1286,ELEKS,1580
5143,1709,IT SVIT,3872
5144,2915,ELEKS,2079
5145,4161,LEMLOCK,3523
5146,3786,THINKPORT GMBH,1310
5147,1553,PROMX,2705
5148,1783,IT SVIT,2538
5149,252,PROMX,2683
5150,4261,COMMENCIS,1267
5151,5126,INSTINCTOOLS,3425
5152,1946,SOFTSERVE,1576
5153,2976,FEXLE INC.,5578
5154,3524,COMSENSE TECHNOLOGIES,2042
5155,5532,SOFTSERVE,832
5156,2437,UNICSOFT,1465
5157,1743,ELEKS,3042
5158,488,ITEORA GMBH,800
5159,2583,CIKLUM,4142
5160,2514,COMSENSE TECHNOLOGIES,3683
5161,2998,INSTINCTOOLS,5027
5162,5266,DATAART,4232
5163,2496,UNICSOFT,3021
5164,3039,AVENGA,1815
5165,3927,UNICSOFT,4588
5166,1072,INFOPULSE,4400
5167,4578,ITEORA GMBH,3334
5168,5672,IT SVIT,4526
5169,199,ITEORA GMBH,5212
5170,754,CIKLUM,4082
5171,3379,THINKPORT GMBH,5250
5172,3498,PROMX,2956
5173,610,AVENGA,4452
5174,2853,ADASTRA,864
5175,4166,IT SVIT,4941
5176,413,AVENGA,5695
5177,2629,DATAART,2992
5178,4510,SOFTSERVE,4089
5179,2281,SOFTSERVE,1927
5180,5503,INFOPULSE,2946
5181,1589,AVENGA,998
5182,4728,LEMLOCK,4853
5183,3049,COMSENSE TECHNOLOGIES,462
5184,1233,CIKLUM,3873
5185,3312,VRP CONSULTING,3343
5186,1575,INFOPULSE,1378
5187,1661,INSTINCTOOLS,3737
5188,320,ITEORA GMBH,1034
5189,3013,FUTURE PROCESSING,1879
5190,5246,SOFTSERVE,4724
5191,2857,PROMX,3972
5192,2145,CIKLUM,923
5193,708,ADASTRA,3565
5194,4183,DATAART,507
5195,5243,JELVIX,3550
5196,5300,COMSENSE TECHNOLOGIES,4564
5197,1897,LEMLOCK,3019
5198,3550,VRP CONSULTING,3025
5199,786,PROMX,2619
5200,1714,ITEORA GMBH,3700
5201,3022,AVENGA,2691
5202,1786,ADASTRA,5095
5203,1407,CIKLUM,262
5204,140,INFOPULSE,3218
5205,1129,VRP CONSULTING,2504
5206,1533,INFOPULSE,662
5207,1561,THINKPORT GMBH,4845
5208,4737,ELEKS,645
5209,304,VRP CONSULTING,122
5210,4892,CIKLUM,3090
5211,2676,THINKPORT GMBH,5088
5212,333,IT SVIT,4796
5213,2088,INSTINCTOOLS,1861
5214,2902,ITEORA GMBH,3179
5215,4915,DATAART,5430
5216,1235,PROMX,3178
5217,1262,ITEORA GMBH,2864
5218,5217,DATAART,5602
5219,4669,UNICSOFT,1295
5220,4709,THINKPORT GMBH,4349
5221,4921,FEXLE INC.,4955
5222,3668,VRP CONSULTING,4369
5223,3257,THINKPORT GMBH,3146
5224,2662,CIKLUM,1782
5225,3239,INFOPULSE,2300
5226,4009,UNICSOFT,3881
5227,123,PROMX,3900
5228,2498,COMMENCIS,2359
5229,2659,ADASTRA,5645
5230,4984,IT SVIT,4604
5231,5315,VRP CONSULTING,4470
5232,4252,CIKLUM,4064
5233,1552,FEXLE INC.,5106
5234,4707,COMSENSE TECHNOLOGIES,3712
5235,2865,VRP CONSULTING,4414
5236,1135,ELEKS,5298
5237,2018,LEMLOCK,663
5238,5262,VRP CONSULTING,1677
5239,3776,INFOPULSE,5593
5240,3848,DATAART,195
5241,5117,ADASTRA,3767
5242,4733,LEMLOCK,1133
5243,707,DATAART,2841
5244,2006,ELEKS,2928
5245,1967,JELVIX,1319
5246,2620,SOFTSERVE,5519
5247,798,SOFTSERVE,3749
5248,619,SOFTSERVE,412
5249,5341,FUTURE PROCESSING,2325
5250,1333,COMSENSE TECHNOLOGIES,270
5251,3968,THINKPORT GMBH,3623
5252,952,INSTINCTOOLS,431
5253,3853,LEMLOCK,154
5254,4038,INFOPULSE,2365
5255,1567,INFOPULSE,2833
5256,3164,DATAART,4450
5257,3657,SOFTSERVE,616
5258,477,ADASTRA,223
5259,2323,ITEORA GMBH,1613
5260,3050,THINKPORT GMBH,3209
5261,900,IT SVIT,239
5262,160,ADASTRA,2105
5263,4577,UNICSOFT,2419
5264,303,VRP CONSULTING,5182
5265,3956,INFOPULSE,539
5266,2591,IT SVIT,1235
5267,4365,UNICSOFT,1639
5268,717,LEMLOCK,4151
5269,5205,INSTINCTOOLS,474
5270,3946,SOFTSERVE,2196
5271,5548,JELVIX,4011
5272,3076,JELVIX,2536
5273,4664,PROMX,1388
5274,1718,FEXLE INC.,4479
5275,1492,ADASTRA,2845
5276,3118,UNICSOFT,3604
5277,2066,THINKPORT GMBH,5680
5278,5094,INSTINCTOOLS,4207
5279,3106,COMSENSE TECHNOLOGIES,1831
5280,5006,ITEORA GMBH,1687
5281,5623,INFOPULSE,2523
5282,4474,JELVIX,2958
5283,2017,DATAART,1027
5284,2542,VRP CONSULTING,3470
5285,1045,AVENGA,1940
5286,2553,IT SVIT,3369
5287,3855,COMSENSE TECHNOLOGIES,3801
5288,842,UNICSOFT,2899
5289,4366,ADASTRA,1982
5290,3453,ELEKS,3632
5291,466,VRP CONSULTING,5101
5292,3511,AVENGA,1712
5293,2402,COMSENSE TECHNOLOGIES,4545
5294,1913,AVENGA,2812
5295,3088,LEMLOCK,798
5296,5173,COMMENCIS,618
5297,1211,INSTINCTOOLS,2031
5298,455,COMMENCIS,1149
5299,3148,COMSENSE TECHNOLOGIES,4346
5300,2390,LEMLOCK,1812
5301,5198,INSTINCTOOLS,5032
5302,1949,VRP CONSULTING,5662
5303,2190,COMMENCIS,1987
5304,1744,LEMLOCK,5707
5305,3658,IT SVIT,3197
5306,2808,COMSENSE TECHNOLOGIES,1117
5307,104,LEMLOCK,1401
5308,3935,VRP CONSULTING,2660
5309,1147,UNICSOFT,2522
5310,2945,UNICSOFT,5292
5311,1911,FUTURE PROCESSING,853
5312,2851,AVENGA,3524
5313,5487,IT SVIT,2770
5314,2079,INFOPULSE,4300
5315,5653,INSTINCTOOLS,4865
5316,1651,UNICSOFT,3576
5317,248,INFOPULSE,2050
5318,4006,DATAART,5426
5319,3963,AVENGA,199
5320,5550,THINKPORT GMBH,1894
5321,269,IT SVIT,4439
5322,658,IT SVIT,4467
5323,5185,LEMLOCK,5136
5324,4088,IT SVIT,2140
5325,3181,INSTINCTOOLS,2608
5326,3499,COMMENCIS,3031
5327,4382,COMSENSE TECHNOLOGIES,4437
5328,3186,COMMENCIS,1918
5329,5234,PROMX,1857
5330,1408,JELVIX,3267
5331,1032,FUTURE PROCESSING,5490
5332,328,UNICSOFT,1169
5333,1962,COMSENSE TECHNOLOGIES,821
5334,2185,VRP CONSULTING,1137
5335,2442,DATAART,2204
5336,5170,ELEKS,179
5337,2801,ADASTRA,1938
5338,5430,SOFTSERVE,3578
5339,3108,IT SVIT,836
5340,4059,FEXLE INC.,2117
5341,224,ITEORA GMBH,1759
5342,2630,CIKLUM,1414
5343,1218,CIKLUM,4521
5344,257,ADASTRA,1196
5345,174,INFOPULSE,669
5346,4142,INFOPULSE,1743
5347,1469,ELEKS,1690
5348,2854,JELVIX,3574
5349,4121,LEMLOCK,1010
5350,4341,COMSENSE TECHNOLOGIES,2446
5351,2392,THINKPORT GMBH,1933
5352,4322,COMSENSE TECHNOLOGIES,2061
5353,2451,SOFTSERVE,2894
5354,3132,ELEKS,5141
5355,4884,INSTINCTOOLS,1785
5356,2993,FUTURE PROCESSING,1367
5357,978,DATAART,3097
5358,4401,VRP CONSULTING,4465
5359,3355,VRP CONSULTING,2748
5360,2288,FEXLE INC.,3286
5361,1329,LEMLOCK,4972
5362,172,COMMENCIS,2132
5363,2732,DATAART,2375
5364,1870,SOFTSERVE,3667
5365,4377,DATAART,2281
5366,1806,SOFTSERVE,1833
5367,1961,UNICSOFT,3534
5368,4173,IT SVIT,4246
5369,1236,IT SVIT,4592
5370,3179,INFOPULSE,2598
5371,158,INFOPULSE,1628
5372,1540,PROMX,4828
5373,469,SOFTSERVE,5142
5374,1612,IT SVIT,705
5375,4450,JELVIX,224
5376,5524,COMMENCIS,1764
5377,2275,ELEKS,4181
5378,2607,PROMX,510
5379,3784,VRP CONSULTING,5687
5380,3092,COMSENSE TECHNOLOGIES,4999
5381,5509,CIKLUM,4709
5382,4427,AVENGA,4223
5383,2350,LEMLOCK,846
5384,5157,INSTINCTOOLS,774
5385,3171,INSTINCTOOLS,4932
5386,815,ELEKS,1612
5387,4625,COMSENSE TECHNOLOGIES,791
5388,713,AVENGA,371
5389,2481,ELEKS,1609
5390,3410,ADASTRA,5483
5391,959,PROMX,1980
5392,5691,FUTURE PROCESSING,1045
5393,2263,DATAART,1604
5394,1583,COMMENCIS,4366
5395,3462,COMSENSE TECHNOLOGIES,2497
5396,241,INSTINCTOOLS,3662
5397,776,DATAART,4628
5398,1439,DATAART,1984
5399,4141,COMSENSE TECHNOLOGIES,4035
5400,2458,AVENGA,2245
5401,2988,JELVIX,2602
5402,1841,FEXLE INC.,5489
5403,3005,COMSENSE TECHNOLOGIES,4193
5404,437,PROMX,1342
5405,2494,CIKLUM,5550
5406,1772,PROMX,5178
5407,3877,COMSENSE TECHNOLOGIES,1309
5408,4358,SOFTSERVE,5539
5409,2636,FEXLE INC.,2933
5410,2849,CIKLUM,1126
5411,2762,FUTURE PROCESSING,497
5412,699,DATAART,3530
5413,4305,INFOPULSE,1589
5414,599,INSTINCTOOLS,261
5415,4511,INFOPULSE,1409
5416,1504,CIKLUM,1025
5417,5424,PROMX,1897
5418,2422,IT SVIT,3439
5419,2073,FEXLE INC.,3986
5420,2535,LEMLOCK,4173
5421,3966,AVENGA,991
5422,5463,ELEKS,4894
5423,1346,COMSENSE TECHNOLOGIES,181
5424,4477,ELEKS,2879
5425,5376,ADASTRA,1490
5426,1052,ELEKS,5209
5427,4829,FEXLE INC.,217
5428,5675,ITEORA GMBH,1124
5429,4589,ELEKS,700
5430,592,PROMX,5036
5431,3577,CIKLUM,2971
5432,4447,CIKLUM,2754
5433,245,COMSENSE TECHNOLOGIES,3804
5434,176,THINKPORT GMBH,1293
5435,1187,COMSENSE TECHNOLOGIES,2756
5436,3012,UNICSOFT,4888
5437,4776,SOFTSERVE,2213
5438,5101,DATAART,2294
5439,5190,SOFTSERVE,3029
5440,1894,AVENGA,1896
5441,5632,CIKLUM,4657
5442,3788,LEMLOCK,1301
5443,633,SOFTSERVE,863
5444,2293,IT SVIT,1998
5445,5140,ITEORA GMBH,3365
5446,5154,COMMENCIS,803
5447,2034,DATAART,1375
5448,5399,ITEORA GMBH,5160
5449,2374,FUTURE PROCESSING,5682
5450,858,INFOPULSE,4070
5451,3602,CIKLUM,5381
5452,114,THINKPORT GMBH,2237
5453,4541,SOFTSERVE,4152
5454,2025,DATAART,362
5455,766,CIKLUM,2225
5456,1980,FEXLE INC.,1507
5457,506,ADASTRA,3728
5458,4934,DATAART,2023
5459,2316,THINKPORT GMBH,5704
5460,361,INFOPULSE,384
5461,4690,FUTURE PROCESSING,2303
5462,1438,CIKLUM,522
5463,2035,COMSENSE TECHNOLOGIES,3963
5464,282,VRP CONSULTING,455
5465,2193,INFOPULSE,4934
5466,2532,FUTURE PROCESSING,622
5467,1930,ELEKS,2490
5468,4128,INFOPULSE,3227
5469,5587,UNICSOFT,580
5470,4235,INSTINCTOOLS,1936
5471,1677,PROMX,131
5472,749,JELVIX,5287
5473,3336,IT SVIT,619
5474,3535,FUTURE PROCESSING,1953
5475,263,ADASTRA,1681
5476,2509,AVENGA,1294
5477,2978,AVENGA,1125
5478,132,FEXLE INC.,1545
5479,1269,JELVIX,3849
5480,4885,SOFTSERVE,4267
5481,5255,AVENGA,5351
5482,5698,AVENGA,4558
5483,892,IT SVIT,5068
5484,154,AVENGA,3256
5485,4613,SOFTSERVE,4236
5486,3592,INSTINCTOOLS,890
5487,1944,LEMLOCK,1789
5488,3256,LEMLOCK,3109
5489,2795,THINKPORT GMBH,4090
5490,3185,JELVIX,1335
5491,5693,PROMX,3800
5492,4859,LEMLOCK,3084
5493,3813,COMMENCIS,5708
5494,2283,COMSENSE TECHNOLOGIES,4601
5495,4245,VRP CONSULTING,1735
5496,403,DATAART,133
5497,1445,CIKLUM,4216
5498,5482,DATAART,4225
5499,3724,COMSENSE TECHNOLOGIES,4023
5500,635,IT SVIT,4342
5501,165,CIKLUM,2959
5502,5369,COMMENCIS,3965
5503,5019,AVENGA,2477
5504,4044,SOFTSERVE,5486
5505,3686,INSTINCTOOLS,4991
5506,5100,CIKLUM,3203
5507,3463,CIKLUM,2463
5508,3259,ADASTRA,2321
5509,3054,VRP CONSULTING,5269
5510,2246,COMSENSE TECHNOLOGIES,1180
5511,2575,JELVIX,139
5512,3289,FEXLE INC.,4075
5513,3220,IT SVIT,3709
5514,865,THINKPORT GMBH,1341
5515,3350,THINKPORT GMBH,2289
5516,672,FEXLE INC.,1075
5517,2117,IT SVIT,1018
5518,4530,SOFTSERVE,2328
5519,3053,ELEKS,2412
5520,4571,FEXLE INC.,1653
5521,2368,ITEORA GMBH,5288
5522,3515,IT SVIT,5327
5523,2501,DATAART,1046
5524,4327,ITEORA GMBH,5296
5525,4565,THINKPORT GMBH,1672
5526,4149,CIKLUM,1963
5527,2204,PROMX,4743
5528,810,LEMLOCK,4761
5529,3510,ITEORA GMBH,758
5530,1365,VRP CONSULTING,2560
5531,286,INSTINCTOOLS,284
5532,2069,FEXLE INC.,3661
5533,5448,ITEORA GMBH,2070
5534,1586,INFOPULSE,2308
5535,2372,ADASTRA,2794
5536,3763,COMMENCIS,2126
5537,589,COMSENSE TECHNOLOGIES,4726
5538,2720,ITEORA GMBH,5251
5539,1866,UNICSOFT,3081
5540,974,VRP CONSULTING,3020
5541,2012,AVENGA,2631
5542,3162,DATAART,1262
5543,4920,THINKPORT GMBH,432
5544,3353,DATAART,1670
5545,3238,ITEORA GMBH,503
5546,2705,VRP CONSULTING,4992
5547,3255,INFOPULSE,4419
5548,850,PROMX,1392
5549,2944,INSTINCTOOLS,1841
5550,3034,UNICSOFT,3893
5551,4924,AVENGA,3770
5552,5437,COMSENSE TECHNOLOGIES,3497
5553,233,ELEKS,1729
5554,4202,FEXLE INC.,806
5555,2569,THINKPORT GMBH,1854
5556,2499,COMMENCIS,3698
5557,1054,THINKPORT GMBH,3994
5558,3044,INFOPULSE,2615
5559,3747,UNICSOFT,2350
5560,3512,COMSENSE TECHNOLOGIES,5190
5561,4773,VRP CONSULTING,4822
5562,1741,PROMX,2318
5563,2268,THINKPORT GMBH,2296
5564,1993,THINKPORT GMBH,188
5565,279,DATAART,2673
5566,118,PROMX,5188
5567,5439,INFOPULSE,1640
5568,4678,COMSENSE TECHNOLOGIES,3410
5569,3628,COMMENCIS,1569
5570,1763,FEXLE INC.,3527
5571,1258,AVENGA,5279
5572,3710,ITEORA GMBH,3415
5573,4144,DATAART,1689
5574,435,AVENGA,1161
5575,5581,COMMENCIS,2976
5576,1523,DATAART,5378
5577,2777,CIKLUM,2832
5578,4289,INFOPULSE,3169
5579,1616,JELVIX,2498
5580,1560,IT SVIT,2957
5581,4542,INSTINCTOOLS,3544
5582,819,FUTURE PROCESSING,3442
5583,5012,UNICSOFT,2909
5584,2745,FEXLE INC.,251
5585,5460,AVENGA,1715
5586,288,ADASTRA,4867
5587,5156,AVENGA,3677
5588,1867,COMMENCIS,3380
5589,4785,INFOPULSE,422
5590,143,COMMENCIS,4134
5591,2894,INFOPULSE,3717
5592,3170,CIKLUM,4770
5593,4403,PROMX,819
5594,1136,THINKPORT GMBH,405
5595,5423,INFOPULSE,741
5596,5472,UNICSOFT,1592
5597,4157,SOFTSERVE,3312
5598,851,SOFTSERVE,292
5599,331,LEMLOCK,3754
5600,1452,FUTURE PROCESSING,2246
5601,4980,COMSENSE TECHNOLOGIES,345
5602,4628,INSTINCTOOLS,1368
5603,5277,AVENGA,4262
5604,4914,LEMLOCK,4527
5605,4944,JELVIX,584
5606,1578,JELVIX,3702
5607,950,COMMENCIS,4302
5608,4253,ITEORA GMBH,3855
5609,5071,JELVIX,797
5610,3932,AVENGA,4885
5611,3928,PROMX,186
5612,4956,UNICSOFT,308
5613,5608,PROMX,4063
,5520,PROMX,430
